1.52,五彩繽紛 平行世界
4.27,夢幻奇跡 大飽眼福
6.0,OP
8.9,同住一個星球的我們 拉起一個圈 拉起一個圈
8.0,END
13.45,一個大大的圓圈
27.5,呐 時不時的 過來玩玩吧
32.88,這裡啊 能讓你忘記時間的流逝呢
39.365,不管是願望 自言自語 還是信念
44.125,只要給口袋施加魔法
48.88,就全都變成雪白的絨毛 軟綿綿
52.255,手握馬克杯
56.01,耳邊傳來孩子們的聲音
61.89,轉起來 Rough & laugh for you
64.705,轉起來 Loop & Loop do you?
67.48,聚起來 再散開
70.145,笑靨如花
72.985,五彩繽紛 平行世界
75.76,夢幻奇跡 大飽眼福
80.37,同住一個星球的我們 拉起一個圈 拉起一個圈
84.915,一個大大的圓圈
102.36,"アニマル草野球 前編
動物業餘棒球賽 前篇"
113.115,"草ですか いいですねぇ 草
草嗎？草不錯啊"
117.55,"え～ 草より笹のほうがいいよ
誒？竹葉比草好吃多了呐"
120.155,"いらっしゃい
歡迎光臨"
121.59,"食べ物じゃなくて
不是說吃的"
123.215,"草野球の話だよ
是說草棒球哦
注：日語中草棒球即為業餘棒球"
125.17,"草野球
草棒球？"
127.875,"みんなで野球をしながら 草を食べるんですよ
大家一邊打棒球 一邊吃草哦"
131.3,"いや 食べないよ
不 不吃草的啦"
135.02,"今度 カフェのチームと グリズリーさんのチームで野球をするんだよ
這次 咖啡廳隊要和灰熊先生的隊伍來場棒球賽呢"
141.425,"グリズリーくんから 招待状をもらったんだよ
灰熊寄來了邀請函呢"
145.02,"招待状
邀請函？【招待狀（しょうたいじょう）】"
148.17,"それは 名古屋城
那是名古屋城【名古屋城（なごやじょう）】"
151.295,"それは 受付嬢
那是接待小姐【受付嬢（うけつけじょう）】"
154.46,"それは 年賀状
那是賀年卡【年賀狀（ねんがじょう）】"
156.965,"招待状でしょ シロクマくん
是邀請函啦 白熊"
160.63,"うん これこれ ほら
嗯 就是這個 瞧"
162.66,挑戰書
163.39, 灰熊
167.095,"なんか ちょっと違ってない
這玩意不叫邀請函吧"
171.965,"ふれあい野球場にて決闘を申し込む
於親親棒球場進行決鬥"
175.215,"炎上 炎上
燃燒！燃燒！"
178.435,"ふ～ん 決闘するんだ
哦 要決鬥啊"
181.225,"野球だよ
是打棒球"
184.29,"試合当日
比賽當天"
198.405,"燃えろ ワイルドアニマルズ
燃燒吧 野獸們！ 燃燒！燃燒！"
207.555,"炎上 炎上 炎上 炎上
燃燒！燃燒！燃燒！燃燒！"
204.895,"ワイルドで かっこいい
好狂野好帥氣啊~"
207.735,"野生の王国って感じだね
好像來到了野生動物王國呢"
211.0,"ポーラーベアーズはのんびりいくよ
咱北極熊隊就慢慢來吧"
213.52,"は～い
好～～"
222.005,"プロにスカウトされたら どうしよう
俺要是被專業人士看上了怎麼辦呐"
225.325,"されないから それよりパンダくん
不會有這種事啦 不過話說熊貓啊"
227.585,"キミはライトでしょ
你不是右外場手的嗎"
230.88,"レッサーパンダくんが代わってくれたんだよ
小熊貓跟我換了呐"
235.43,"えっ レッサーパンダくん 本当にライトでいいの
誒？小熊貓 你想做右外場手嗎？"
238.625,"はい
是的"
242.025,"パンダくんは動物界のヒマワリ
熊貓就好比動物界的向日葵"
245.535,"僕はひっそりと咲く月見草ですから
而我則是悄悄綻放的月見草"
248.33,"そ… そうなの
怎 怎麼突然這麼詩意"
250.65,"しまっていこう
我們快開始玩吧"
256.93,"せっかくの休みだから
哎 好不容易有個假"
259.7,"今日は 換気扇の掃除したかったのにな～
我還想今天在家打掃換氣扇呢"
263.015,"じゃあ よろしくね 半田さん
辛苦你了 半田先生"
266.175,"プレイボール
開球！"
270.595,"わりと やる気だよねぇ 半田さん
滿有幹勁的嘛 半田先生"
274.335,"草食系の球なんか ちょろい ちょろい
跟草食係打球 小菜一碟啊"
277.675,"肉食系のパワーを 見せつけてやれ～
讓他們瞧瞧肉食係的厲害"
280.155,"まかせて
交給我吧"
283.72,"ほあ～
衝啊～"
288.39,"なに
什麼？！"
292.49,"僕の球は打てないよ
我的球你可是打不著的哦"
294.995,"ダメだよ パンダくん
你投錯球了 熊貓"
298.5,"バッターのいるほうに投げてよ
要往打手那邊投嘛"
301.685,"あっちに投げたら 打たれちゃうよ
往那邊投的話 球會被打飛的喲"
305.52,"それが野球だから
那才是棒球嘛"
307.44,"わかった
我懂啦"
309.62,"打たれてもいいんだね
被打飛也沒關係對吧"
312.45,"打たれないように投げてよ
儘量不要讓他打到嘛"
315.18,"難しいな～
好難哦"
317.785,"いいよ キミはもう下がってて
夠了 你下去吧"
321.755,"じゃ… じゃあ僕が
那…那我來…"
324.535,"僕が投げるよ
我來投球"
325.515,"え
誒？"
329.215,"魔球南極ブリザードで きりきり舞いさせちゃうからね
看我的魔球南極暴風雪把他打個暈頭轉向"
332.83,"え～い
嘿～"
345.54,"炎上 炎上 俺の打球が火をふくぜ
燃燒！燃燒！我的球火候正足"
349.195,野生動物隊
349.84,"４人 連続ホームランだぜ
連續4人全壘打了呐"
352.575,"マスター ナイスバッティング
老大 打得好"
355.195,"よ～し この調子でいくぞ
好 保持狀態 再接再厲"
358.73,"ペンギンさん ナイスピッチング
企鵝先生 投得好"
362.57,"このままじゃ まずいね
這樣下去就歇菜了"
365.55,"魔球 南極ブリザードを 早く投げてください
趕快投你的魔球南極暴風雪"
372.175,"野球じゃなくて 水球なら得意なんだけどな～
要是不打棒球打水球的話 我可是很在行的呐"
376.075,"ピッチャー 交代ね
投手 換人吧"
382.89,"よろしくお願いします
請多多指教"
385.77,"こりゃ またファンシーなやつだぜ
又來了個菜鳥嘿"
388.63,"ワイルドにガツンと 打ってっちゃえ
狂野地來上一棒吧"
391.49,"俺もホームラン続けていくぜ
我也接著來個全壘打"
398.4,"えい
嘿"
405.255,"ストライク
好球"
406.305,"なっ
啥"
407.86,"チェンジアップ
變速球
變速球：棒球中的一種變化球。剛投出時類似於快速直球，接近本壘板時速度下降"
409.96,"どうやって投げてんだ
他是怎麼投的"
413.885,"ストライク バッターアウト
好球 打者出局"
415.71,"えい
誒～"
418.515,"ストライク バッターアウト
好球 打者出局"
421.03,"えい
誒～"
423.48,"ストライク バッターアウト
好球 打者出局"
426.14,"すげえ…
好厲害…"
428.255,"小さな巨人だぜ
真是小小的巨人呐"
433.45,第一局下半場
435.845,"野生動物隊
北極熊隊"
438.575,"ペンギンさん 頑張って
企鵝先生 加油啊"
445.31,"秘打 ペンギンの湖
秘技 企鵝之湖"
447.9,"た～ たらら～
噠～噠啦啦"
454.265,"なにっ
什麼！？"
460.04,"余裕でアウトだぜ よっ
出局輕而易舉啊 喲"
462.87,"たあ～っ
噠"
465.575,"セーフ
安全上壘"
467.155,"ナイスプレーです
打得好"
469.46,"ペンギンさん すご～い
企鵝先生 真厲害"
474.095,"マサキ～
雅紀"
480.84,"内角攻めでビビらせてやれ
投個內角嚇唬嚇唬他
注：內角：是投球的一種，方向靠近打者所在位置。"
486.715,"ボール
壞球
注：棒球中，投手正規投球，但球沒有通過好球帶，打者也沒有揮棒時，記壞球。"
489.565,"ビビって振るかと思ったのに
還以為他會嚇得渾身顫抖呢"
491.92,"ピクリとも動かねえ
居然紋絲不動"
494.95,"ボール
壞球"
497.615,"ボール
壞球"
499.54,"ボール フォアボール
壞球 四壞球"
504.14,"パンダくん フォアボールだよ １塁行って
熊貓 四壞球了 上一壘去
注: 指投手對打擊手在被有效擊出或投出三個好球之前，投出四個壞球，此時打者會被保送上一壘。"
510.9,"寝てる
睡著了"
516.505,"ペンギンさん やったよ～
企鵝先生 我好牛逼哦"
518.99,"ほら～
你看~"
519.895,"結果オーライかな
結果還算不錯吧"
520.765,"すご～い
我好厲害"
524.435,"一気に同点に追いつくチャンスだね
一舉追平的好機會呐"
527.395,"ホームラン打って
打個全壘打"
534.235,"チャーシューメーン
一杆到底～"
537.54,"しまった
完了"
539.13,"いった
搞定了"
547.56,"ナイスキャッチ
接得好"
548.605,"タッチアップ
返壘！"
549.37,"何っ
什麼？！"
553.285,"たあ～っ
噠～"
555.345,"セーフ
安全上壘"
556.87,"やった
好棒"
558.81,"ペンギンさん ナイスプレー
企鵝先生 打得好"
560.37,"野生動物隊
北極熊隊"
562.35,第二局上半場
568.64,"レフト
左外場手"
570.9,"あれ
啊咧？"
573.405,"あっ
啊！"
575.61,"試合中に草食べないでよ
比賽的時候不要吃草啊"
579.365,"おいしいですよ ペンギンさんも一緒にどうですか
很好吃呢 企鵝先生要不要一塊兒吃啊"
583.735,"ご飯食べるの試合終わってからにして
飯等比賽結束以後再吃好不好"
586.435,第三局下半場
594.81,"今度こそホームランです
這次一定要來個全壘打"
603.785,第五局上半場
609.56,"レフト～
左外場手～"
613.975,"って ご飯はあとにしてって 言ったでしょ
不是說了等一下再吃飯的嗎"
617.34,"食後のデザートですよ
這是飯後甜點哦"
619.505,"デザートもあとにして
甜點也等一下再說"
622.595,"ストライク
好球"
626.29,"寝てる
又睡了！！！"
629.52,"タァー
噠"
633.835,"あれ
哎？"
639.635,"コアリクイくんも ご飯はあとにして
小食蟻獸 你也等一下再吃"
646.94,"だから デザートもあとにしようよ
都說了 甜點也先等啊"
650.565,第7局下半場
652.79,"野生動物隊
北極熊隊"
661.185,"シロクマく～ん 一挙４点 逆転のチャンスだよ
白熊～ 一口氣拿下4分 這可是逆轉的好機會啊"
665.69,"そう簡単にいくか
笑話 會讓你那麼容易過關嗎"
668.04,"２アウト あと１人だぜ
兩人出局 還剩1個人"
670.38,"ホームラン期待してます
等著你的全壘打"
672.32,"サヨナラ勝ちよ～
一舉搞定他們"
674.515,"待て
等下"
675.475,"ん
恩？"
678.03,"ふん… ピッチャー交代だ
投手換人"
681.415,"お… 抑えの切り札 登場ですか
哦 王見王了嗎"
684.325,"頼むぜ マスター
靠你了 老大"
693.19,"シロクマ
白熊"
697.505,"俺の炎のストレートで 打ち取ってやるぜ
看我用炎之直球拿下這一局"
704.375,"なに
什麼"
705.92,"予告ホームラン
他想來招全壘打？！"
729.625,"後編に続く
後篇繼續 （吐槽：你倆就是坑爹滴！！！！）"
733.46,咖啡休息時間
739.765,"ジャックコーヒーって なんだ
鳥屎咖啡是啥"
745.7,"俺はマサキ
我叫雅紀"
748.24,"師匠のキノボリカンガルーさんのもとで
在樹袋鼠師父門下"
750.89,"コーヒー焙煎士の修業中です
進行咖啡焙煎士的修行"
755.09,"マサキ知ってる
雅紀 你知道這是啥嗎"
757.025,"これがコーヒーの実よ
這是咖啡的果實"
759.895,"赤いじゃん なんで
呃 怎麼是紅的"
762.275,"赤いのが完熟してるの
紅色就說明是完全成熟的"
765.2,"豆が熟したらこうなるの
咖啡豆成熟了就變成這副樣子嗎"
768.73,"この赤いコーヒーの実の中にある種がコーヒー豆よ
紅色的咖啡果實中的種子才是咖啡豆"
773.405,"１つの実の中に２つの種が入ってるのよ
一顆果實裡面有兩顆咖啡豆"
777.79,"コーヒー豆って種だったんだ
誒 咖啡豆原來是種子啊"
780.375,"んん… 大丈夫かしら この子
這孩子怎麼連這個都不知道"
786.07,"あ あの鳥 よく遊びにくるね
那只鳥經常過來玩啊"
788.42,"ジャクーさんよ
他是Jacu先生"
791.195,"ふ～ん ジャクーっていうんだ
他叫Jacu啊"
793.095,"いて
好痛"
794.38,"失礼でしょ
很沒禮貌誒"
796.19,"ジャクーさんとお呼びなさい
請稱呼他為Jacu先生"
797.99,"なんで…
為什麼"
799.85,"大切なお客様なんだから
他是非常重要的顧客"
801.66,"丁重にね
要以禮相待"
803.305,"はぁ…
啊"
812.275,"コーヒー いれたわよ
咖啡泡好了"
813.82,"休憩しましょう
大家休息會吧"
816.2,"いただきま～す
開動了"
820.795,"ん いつもと味が違う
和平常的味道不一樣"
823.65,"あら 意外と鋭いわね
想不到你舌頭還挺靈的"
826.35,"豆の産地が違うとか
咖啡豆的產地不一樣嗎"
828.905,"いいえ 焙煎が違うだけよ
不是 是換了種焙煎方法罷了"
831.83,"ずいぶん変わるんだね
改變很大啊"
834.02,"そりゃ そうよ
那是當然的啦"
836.49,"コーヒーの味を決めるのは焙煎だもの
決定咖啡味道的就是焙煎"
839.735,"これを飲み比べてみて
喝這兩杯比較一下"
844.71,"う～ん すっぱくてちょっとえぐい
酸中帶澀"
847.04,"いろんな味がする
口感繁複層次多變"
852.025,"こっちは苦い でも後味はすっきり
這杯有點苦 但是餘味清爽"
855.135,"マサキはどっちが好き
雅紀喜歡哪杯"
857.645,"後味すっきりのほうが好き
我喜歡餘味清爽的"
860.095,"それは 深煎りね
這是深煎"
862.43,"最初に飲んだのは 浅煎り
前面那杯是淺煎"
865.235,"ほら 焙煎が浅いから 豆が…
你看焙煎時間短的咖啡豆"
867.385,"茶色だ
是茶色的"
870.115,"そう 深煎りの豆は 炭みたいに黒いでしょ
沒錯 深煎的咖啡豆就像墨一樣是黑色的對吧"
874.325,"焙煎の深さって 焦げ具合のことかぁ
焙煎的深淺指的是烘烤的程度啊"
877.27,"マサキが好きな深煎りは
雅紀喜歡的深煎是"
880.315,"コーヒーの成分がほとんど とんでてシンプルな味なの
咖啡豆的成分幾乎都被中和掉了 只留下很質樸的味道"
883.77,"コーヒー初心者にオススメね
建議剛開始喝咖啡的人品嘗"
888.8," 淺煎
咖啡豆是茶色的
口感酸澀
推薦給初嘗者
 咖啡豆是黑色的
 深煎
苦但後味清爽"
888.0,"カフェインも少なくなってるからね
而且咖啡因含量也較少"
891.215,"夜に飲むときは 深煎りにしたほうがいいわ
所以晚上最好喝深煎咖啡"
894.055,"意外っすね
好意外啊"
896.215,"深煎りのほうが濃そうなのに
明明深煎咖啡的味道更濃"
900.07,"ん… 師匠の好みのコーヒーって どんなのですか
師父喜歡哪種咖啡呢"
903.825,"ジャクーコーヒーなんだな
Jacu咖啡吧"
905.7,"ジャクー…
Jacu…"
907.93,"あっ あの鳥
啊 就是那只鳥"
910.485,"コーヒーと何か 関係があるんですか
和咖啡有什麼關係嗎"
913.66,"そうよ ジャクーコーヒーっていうのはね
有的喲 Jacu咖啡啊"
917.585,"ジャクーさんがよく熟した コーヒーの実を食べて
就是Jacu先生把成熟的咖啡果實吃下"
921.02,"フンとして出した種を集めた豆よ
再把作為糞便排出的種子收集起來的咖啡豆"
924.74,"えぇ～ そんなのが おいしいのか～
誒 這種東西會好喝嗎"
927.955,"おいしいんだなぁ これが
很好喝哦"
930.605,"１００グラム ４，０００円以上するんだから
100克要4000多日元呢"
933.195,"マジで なんで
這麼貴 為什麼"
935.225,"珍しいから 高いのよ
物以稀為貴"
938.175,"同じように ジャコウネコのフンから
無獨有偶 也有從麝香貓的糞便中"
940.115,"採る豆もあるわ
收集的咖啡豆"
942.455,"コピルクワなんだな
那就是蘇門答臘咖啡"
944.345,"コーヒー 奥深すぎ
咖啡真是博大精深"
946.1,"そうよ
就是啊"
948.22,"まだまだ勉強することが たくさん あるわよ
你還有很多要學習的"
951.14,"また いろいろと教えてあげるから
我們還會教你各種各樣的東西"
953.25,"しっかり 復習しておきなさい
請你好好複習"
955.37,"は～い
知道了"
958.69,"あ でも… それなら みんなで コーヒーの実を食べたほうが
這麼說來 大家把咖啡的果實吃了"
961.725,"儲かるんじゃね
不是可以賺很多錢了嗎"
970.635,"気づかなかったわ
大家怎麼都沒想到呢"
972.505,"マサキ なかなか 頭いいわね
雅紀你很聰明啊"
975.17,"いや… 冗談ですって
哎呀 我是開玩笑的"
977.21,"どんどん食べて
不停地吃"
978.825,"どんどん出して
忘我地拉"
980.525,"どんどん儲けるわよ～
財源滾滾來"
982.05,"あ… いや…
那個 不是…"
985.03,"豆を 食べないでほしいんだな
你們別把咖啡豆給吃進去了"
989.65,每100克\n4000日元的咖啡豆 製造中
993.015,"アニマル草野球 後編
動物業餘棒球賽 後篇"
1000.16,"前編からの続き
前篇繼續"
1005.695,"なに…
什麼"
1007.12,"予告ホームラン…
準備來個全壘打嗎"
1010.705,"一郎くんと約束したんだ
我和一郎約定好了"
1013.3,"一郎くんって
一郎是"
1015.22,"誰ですかね
是誰啊"
1018.285,"一郎くんは不治の病で入院してるんだ
一郎因絕症正在住院"
1023.69,"その一郎くんが 僕のために ホームランを打ってくださいって
請為我打出全壘打吧"
1029.015,"プロ野球選手のシロクマさんだけが 頼りですって
我只相信身為職業棒球選手的白熊先生"
1031.88,"言われたんだよ
一郎這樣對我說道"
1034.45,"あ～… また始まったよ
又開始胡說八道了"
1038.595,"僕は約束どおり 今からホームランを打った
我遵守約定 現在開始打出了全壘打"
1043.33,"今から 予言ですかね…
從現在開始？… 現在是預言嗎"
1046.875,"ホームランに勇気をもらった 一郎くんは
從我的全壘打中獲得勇氣的一郎"
1050.03,"その後甲子園で優勝した
之後在甲子園取得冠軍"
1053.765,"不治の病じゃなかったんですかね
他不是得了絕症嗎"
1057.795,"そして 今では メジャーリーグで大活躍している
而且 現在在美國職業棒球大聯盟裡大顯身手"
1061.885,"は～い はいは～い
好了好了"
1064.415,"じゃあ そろそろ 試合再開しよう
我們差不多繼續開始比賽吧"
1068.06,"第２話 ダルくんとの約束
第二話 和達比君的約定
達比：日本職業棒球選手達比修有的略稱"
1070.95,"なっ… おしまい
你夠了"
1073.045,"え～
誒"
1076.08,"うぅ… いい話だね
嗚 好感人的故事啊"
1081.01,"フッ… 心理作戦か
心理作戰嗎"
1083.19,"こざかしいマネを
盡耍些小聰明"
1086.505,"よかったな… 一郎くん
太好啦 一郎"
1093.7,"シロクマ お前 ２１世紀のシェイクスピアだぜ
白熊 你是二十一世紀的莎士比亞啊"
1097.765,"だが しか～し
但是"
1099.94,"野球は筋書きのないドラマだぜ
棒球可是沒有劇本的電視劇"
1103.73,"お前の筋書きどおりには… いかねえんだよ
我不會讓你如願的"
1108.535,"打てるかぁ～
你能打到嗎"
1114.14,"ストライク
好球"
1117.435,"さすが マスター
不愧是老大"
1119.115,"最高だぜ
王牌啊"
1121.535,"どうだ
怎麼樣"
1124.16,"やるねグリズリーくん
灰熊你很能幹啊"
1127.47,"このまま 三球三振だ～
就這樣讓你三振出局吧"
1133.46,承租中
1134.83,"乾杯
乾杯"
1147.635,"勝利のあとのビールは格別だね～
勝利後的啤酒格外美味"
1150.805,"勝利の笹も おいしいよ
勝利後的竹葉也很美味"
1153.625,"勝利の草も おいしいです
勝利後的草也很美味"
1155.645,"まだ 食べるのか
你還吃得下啊"
1158.78,"しろくまカフェの草は別腹ですから
白熊咖啡廳的草可以裝在另外一隻胃裡"
1160.98,"パスタも うまいな
義大利面也很美味"
1163.275,"このシャケも案外イケるぜ
鮭魚也不錯"
1172.075,"おかわり
再來一杯"
1173.3,"は～い
好的"
1175.185,"くっそ～ 炎上だ
可惡 燃燒吧"
1177.825,"今日は ガンガン飲むぞ～
我今天要喝個一醉方休"
1180.985,"草野球で負けたくらいで 炎上するなんて
業餘棒球比賽輸了就不依不饒的"
1183.42,"おとなげないよ
一點也不成熟啊"
1185.64,"おとなげないのは お前のほうだろ
你才是一點都不成熟"
1187.62,"なんで
為什麼"
1189.035,"なんでじゃねえ
你還好意思問為什麼"
1190.945,"あんな手で勝ちやがって
通過那樣的手段贏得比賽"
1194.735,"打てるか～
我上啦"
1195.985,"タイム
暫停"
1200.33,"バッター交代
更換擊球手"
1203.74,"代打 エゾリスママ
代打 蝦夷松鼠媽媽"
1206.445,"えっ 私
誒 我嗎"
1210.36,"お… 重いわ… 重いわ… お おも… 重いわ
好重啊好重啊好重啊"
1214.24,"エゾリスママさ～ん
蝦夷松鼠媽媽"
1218.135,"おいおい シロクマ ゲームを捨てたのか
喂 白熊 你放棄比賽了嗎"
1220.89,"こんな ちっこいのが 打てるわけねえだろ
這樣的小個子 怎麼可能打到球呢"
1223.965,"ボール
壞球"
1225.345,好球區域
1227.11,"くっそ～
可惡"
1230.745,"ボール
壞球"
1232.935,"ボール
壞球"
1235.775,"ボール フォアボール
壞球 四壞球"
1237.8,"チクショウ
他媽的"
1239.16,"やった～
成功了"
1240.75,"押し出しで １点 返しました
通過擠壘奪得一分
擠壘：指打棒球滿壘時，由於投手投了四次壞球或一次死球，擊球手安全進壘得分"
1241.405,"すごーい
哇好厲害"
1243.695,"ストライクゾーンが 小さすぎるじゃねえ
她的好球區也太小了吧"
1247.13,"だが 次は そうはいかないぜ
但接下來不會再這樣了"
1250.835,"代打 エゾリス母
代打 蝦夷松鼠母親"
1253.32,"なに～っ
什麼"
1258.69,"今度こそ
接下來我一定要一雪前恥"
1261.975,"代打 エゾリス母ちゃん
代打蝦夷松鼠媽咪"
1265.765,"フォアボール
四壞球"
1269.99,"代打 エゾリスおかん
代打 蝦夷松鼠老媽"
1273.375,"シロクマ～
白熊"
1282.46,"ボール フォアボール
壞球 四壞球"
1285.855,"やったわ～
成功了"
1289.06,"ゲームセット
比賽結束"
1292.53,"卑怯な作戦 使いやがって～
採取這樣卑劣的作戰方法"
1295.195,"知的な作戦って言ってよ
應該說是奇謀妙計"
1297.465,"くそっ
可惡"
1301.22,"ったくよ～
奶奶的"
1303.48,"まぁまぁ おかわり どうぞ
嘛嘛 請繼續享用"
1305.43,"マスター
老大"
1307.04,"クールダウン クールダウン
冷靜下來 冷靜下來"
1309.425,"試合が終われば ノーサイド
比賽結束就不分敵我了"
1311.725,"楽しかったね～
真的很開心"
1315.13,"また やろうね グリズリーくん
下次再玩吧 灰熊"
1319.485,"今度は完全燃焼してやるからな
下次我不會讓你有可乘之機的"
1321.785,"覚悟しておけ
你就做好覺悟吧"
1324.965,"楽しみにしてるよ
我很期待"
1329.725,"お～ ま～ た～ せ～
各 位 久 等 了"
1334.23,"プレイ ボ～ル
來玩棒球吧"
1339.735,"はやく～ はじめようよ～
快點 開始吧"
1380.02,我是熊貓媽媽
1384.04,把中華風的家
1387.9,打理得井井有條的
1391.675,普通家庭主婦
1395.515,雖然被稱為
1399.33,名人貴婦
1403.23,打掃也好購物也罷
1407.28,都是我的工作
1411.28,鈴噠鈴噠鈴噠 咚 啷當當
1415.245,啪啦叮咚當♡（呷啦啦哆咓嘀呀）
1418.95,對於孩子們的愛
1422.685,我毫無保留
1426.505,對於遊手好閒的孩子
1430.385,就用吸塵器對付他
1434.47,呷啦啦哆咓 任性的熊貓媽媽
1448.925,"ペンギンさん ペンギンさん
企鵝先生企鵝先生"
1450.425,"何 パンダ君
什麼事熊貓"
1452.92,"カレーを入れる銀色のやつの名前ってなんだっけ
放到咖喱裡的銀色物體叫什麼名字啊"
1455.265,"名前あるの あれ
那個有名字嗎"
1456.72,"じゃあ 次の問題
那下一道的問題"
1458.47,"気になるよ 答え教えて
我很在意啊 告訴我答案"
1460.975,"実家に帰ったほうがいいんじゃないかな
你還是回老家吧"
1463.445,"僕の生き方の答えじゃなくてさあ
答案又不是我的生活方式"
1465.485,"白熊君 終わろ
白熊結束它"
1467.265,"来週のしろくまカフェは
下週的白熊咖啡廳"
1469.37,"モールス信号でお送りします
以摩爾斯電碼播放"
1470.945,"伝わらないかな
肯定看不懂的吧"
1472.175,"普通に送ろう
以普通方式播放"
1473.45,"熊貓的道歉
林林歸來"
1473.34,"お楽しみに
敬請期待"
